k_avg,1.8394160583941606
kw_avg,106.80233576642334
t_avg,0.0
tw_avg,0.0
C,0.0
C_w,0.0
T,0.0
T_w,0.0
E,0.07424834648372712
E_loc,0.0
eigvalmax,276.0553754479907
eigvalmin,-276.0553753855587
