k_avg,1.7826086956521738
kw_avg,224.87782608695653
t_avg,0.0
tw_avg,0.0
C,0.0
C_w,0.0
T,0.0
T_w,0.0
E,0.06722845821608979
E_loc,0.0
eigvalmax,779.6578609306232
eigvalmin,-779.6578609306276
